,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,0.3820881444496396,0.39612020818779026,0.1874411110871865,0.19502306728349145,0.08976044595619413,0.0315145092295455,0.051356372513444,0.03268627036925771,0.018035993043918928,0.011510504472366309,0.005653466734175387,0.009723675443103633,0.0026826675415618085,0.02173999457209652,0.0075726693387959355,0.011108327644543262,0.004335248935343183,0.005716828945178741,0.005197206578566402,0.04993936301803965,0.021414342945221355,0.004343473641593347,0.011761759734926372,0.01613687825398512,0.030956025392957127,0.03916644052512073,0.13828765802963844,0.037651323936608215
1,0.1328564246683195,0.0,0.12401332872978386,0.035688992283534025,0.03271483680021301,0.029105410463094502,0.020509284539098126,0.023361600050546688,0.030518250327995176,0.00971475075821032,0.009119346474288578,0.0037386964267922137,0.01016760421041388,0.002786243138660485,0.027809635299848933,0.003865005376753962,0.007448336975034571,0.0027846784869177115,0.014545077156424266,0.00393324390236325,0.023368865035168336,0.006895762457794059,0.0011676097647229167,0.0029104150791863467,0.004241891300234268,0.004290489177250456,0.0021264219468287286,0.01241524852742519,0.003954382548963251
2,0.30527806438536426,0.23542357639617828,0.0,0.41140223047421737,0.1489829486204476,0.12166300873141049,0.05443358800555707,0.0683395984241036,0.025654826750594082,0.022508093954634673,0.013811855204425173,0.007737766918228169,0.020642409627948326,0.007514623705578602,0.1092946664794488,0.010688704655891612,0.0396971805942865,0.008559956457007113,0.017560678536909975,0.017140075155353145,0.03168755014870052,0.019237669283321462,0.009597215245231354,0.026999930676058444,0.030228018153057708,0.021370288749537114,0.01661370769774544,0.034156662735608516,0.02754009060027915
3,0.08386954603100202,0.04170043815784943,0.05736996391848879,0.0,0.022953076091147145,0.033038332978435454,0.00906437912235513,0.016477063803338732,0.020563534224698757,0.028413055267801732,0.01178496689284684,0.008943473986087412,0.01241368778538425,0.0034070430144577555,0.0871516728740095,0.020540009272613527,0.027896483048855177,0.005746685409430294,0.009745892954852066,0.005223290849618577,0.03662513790253027,0.01276652513275395,0.003185469567200866,0.012690581607730745,0.03210917764398376,0.027363327422368675,0.03665926719881408,0.00882177119419433,0.016580890910966848
4,0.04040421899452073,0.017357237568240556,0.020237586818755576,0.004579953736536764,0.0,0.06891879049513025,0.024174289184146106,0.02473075862927692,0.006847768167977965,0.004795650177940993,0.005945487035207164,0.001693222456423259,0.0038723411486610458,0.0005471991943114609,0.008061303777130982,0.003220879431628002,0.0021257042286057463,0.0007613593220045272,0.0021258886817276637,0.0010476397637749879,0.019887773042633783,0.002499896027438306,0.0005029734848225844,0.002231636650279356,0.0018178050529741863,0.012327878653453167,0.011288857260895496,0.02551429076272539,0.004598692342902925
5,0.02631713314492083,0.04961980985562852,0.04761182067451745,0.035695400793191834,0.09855562145266256,0.0,0.4192255961234342,0.3608473504029571,0.038408880998013636,0.020836726051324726,0.024579054502338927,0.0075638652303266565,0.014914380933846392,0.00636955934989995,0.030889132443168453,0.007305243619208664,0.009336663757888027,0.005372914005625203,0.017735532044438902,0.006936315419665496,0.026859060311329078,0.014151255553946597,0.0025017438498251446,0.0059946706396178315,0.004529652779525967,0.01079023503720004,0.012918328502209073,0.044552025410775055,0.005972721012025839
6,0.02898839723887426,0.008504985496628202,0.018456517075531212,0.0026702654176839692,0.06867534885320889,0.17253913344958532,0.0,0.2693049216175308,0.03376605746538458,0.01714115288896505,0.01314306305035282,0.003977762263250365,0.008045604024520132,0.002409922479985327,0.026388679732208785,0.004053940792701701,0.004674690009701688,0.0027801902409294167,0.007337929295420126,0.0027506387017739043,0.03015318821052763,0.004327885805754139,0.000762591875935439,0.0033835341839999872,0.0023679137309305606,0.0033435736206503136,0.0014372041234260687,0.003142103466013571,0.001095279069506446
7,0.06697553515625083,0.03122650331116048,0.06542036296893841,0.004078567486492213,0.244770199390432,0.2884672863467483,0.2665646795250077,0.0,0.08602671950745616,0.04966591781733224,0.06028173029706673,0.010538867247449797,0.033411520785261176,0.0069909527944451225,0.07542836923184824,0.010441903672535491,0.0171899393646007,0.01175667494708221,0.041499955123794695,0.008548200247080518,0.06587359288235091,0.01474014485454966,0.0028849931028946483,0.00820405688322704,0.0153494468250436,0.0073044749338309735,0.005994088861854848,0.00686433696726426,0.005310805997165813
8,0.009259945108380727,0.006740093565318307,0.010009406963441584,0.005132438261435455,0.007031921686753618,0.0068370786074118005,0.010596764892742727,0.008152930961726037,0.0,0.046108217836108883,0.07881739847305974,0.05483241487750759,0.02789242240617578,0.02204555839935151,0.024184918255979987,0.01031414231880772,0.0037389762735772773,0.009807099422353584,0.0051816090655106084,0.010823775306258571,0.02270716398797087,0.010951581514766212,0.0033756314002984776,0.008988016613582797,0.013476174445010937,0.01324999594776192,0.008953582086831276,0.009348401301958884,0.0048482793166139985
9,0.023943019720925354,0.02583042279987427,0.036633869872100655,0.07019977918232777,0.016772237544603275,0.026418869478171438,0.018173533369086555,0.021172493831370695,0.0327789805217623,0.0,0.025488971169813798,0.4861841939173049,0.059414713199543494,0.024495144761727018,0.17139910131393007,0.11201681332534713,0.0168429533494189,0.009106603707877114,0.009836960623400646,0.022086478720310793,0.03010567790547517,0.036527774631717455,0.009489523161356987,0.020083602342760992,0.15390442275452645,0.05915914946792276,0.07709539229608979,0.013422899127570793,0.019763975740882712
