Anhui,0,8.2
Anhui,1,14.7
Anhui,2,27.7
Anhui,3,51.3
Anhui,4,-9.4
Anhui,5,0.1
Anhui,6,-15.9
Anhui,7,-2.6
Anhui,8,-6.6
Anhui,9,6.5
Anhui,10,0.1
Anhui,11,-4.0
Anhui,12,7.1
Anhui,13,10.1
Anhui,14,-4.8
Anhui,15,0.8
Anhui,16,13.5
Anhui,17,8.0
Anhui,18,-15.1
Anhui,19,11.1
Beijing,0,9.9
Beijing,1,19.0
Beijing,2,37.2
Beijing,3,36.7
Beijing,4,2.1
Beijing,5,0.2
Beijing,6,-7.3
Beijing,7,-3.4
Beijing,8,-3.0
Beijing,9,9.3
Beijing,10,2.3
Beijing,11,-11.6
Beijing,12,4.2
Beijing,13,2.6
Beijing,14,2.5
Beijing,15,-0.3
Beijing,16,5.4
Beijing,17,10.5
Beijing,18,-14.7
Beijing,19,10.2
Fujian,0,5.9
Fujian,1,15.4
Fujian,2,34.4
Fujian,3,45.1
Fujian,4,-5.0
Fujian,5,-12.7
Fujian,6,-6.7
Fujian,7,-4.3
Fujian,8,-2.1
Fujian,9,8.1
Fujian,10,-8.1
Fujian,11,1.1
Fujian,12,3.4
Fujian,13,10.4
Fujian,14,-1.4
Fujian,15,-2.0
Fujian,16,14.0
Fujian,17,3.4
Fujian,18,-14.6
Fujian,19,13.2
Gansu,0,7.2
Gansu,1,15.4
Gansu,2,31.8
Gansu,3,40.3
Gansu,4,12.0
Gansu,5,-9.0
Gansu,6,-11.7
Gansu,7,-8.8
Gansu,8,-5.2
Gansu,9,3.3
Gansu,10,13.0
Gansu,11,-8.0
Gansu,12,3.3
Gansu,13,4.7
Gansu,14,0.5
Gansu,15,0.5
Gansu,16,13.0
Gansu,17,14.2
Gansu,18,-12.5
Gansu,19,9.7
Guangdong,0,7.3
Guangdong,1,21.6
Guangdong,2,50.2
Guangdong,3,21.9
Guangdong,4,-1.4
Guangdong,5,-7.0
Guangdong,6,-8.3
Guangdong,7,-9.2
Guangdong,8,-1.8
Guangdong,9,7.8
Guangdong,10,-4.9
Guangdong,11,-2.8
Guangdong,12,4.6
Guangdong,13,7.8
Guangdong,14,0.9
Guangdong,15,0.8
Guangdong,16,7.5
Guangdong,17,9.4
Guangdong,18,-18.1
Guangdong,19,13.9
Guangxi,0,5.9
Guangxi,1,22.0
Guangxi,2,54.2
Guangxi,3,34.0
Guangxi,4,3.2
Guangxi,5,-17.3
Guangxi,6,-10.6
Guangxi,7,-10.6
Guangxi,8,-0.9
Guangxi,9,3.7
Guangxi,10,2.4
Guangxi,11,-3.9
Guangxi,12,5.1
Guangxi,13,11.0
Guangxi,14,-1.6
Guangxi,15,-0.9
