,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,0.2813025641749478,0.42684428936771507,0.06961808621709006,0.04304689804829007,0.057309798202203666,0.008934419083172756,0.012275848487100186,0.04224287956963929,0.003354217109033233,0.004874145135873103,0.004867829557820569,0.0012402653950676732,0.0033134835002788547,0.009117848996836595,0.0025654793157544255,0.007023337720528635,0.002375509822460515,0.0003734583992339751,0.0016361259932204516,0.0012957762996097712,0.014636361049265788,0.0009701886784629081,0.0036228105284878778,0.005138941559894267,0.0238561376325722,0.01610808556609335,0.03782538786450362,0.030271218076524192
1,0.06826249097248699,0.0,0.09573512690010504,0.01253214030917131,0.012427029837372204,0.014689674888812959,0.007353403667316152,0.011605983937221313,0.021034018550918594,0.002896255553696347,0.007324859222974548,0.0028692350655144983,0.0025645720261528006,0.003027236729308923,0.0020715904747661542,0.0033596071919883216,0.004743065382305085,0.00240826000977206,0.0006768864733897933,0.000877104409687873,0.0006946476683740507,0.005758629213718418,0.0001990524041764946,0.001349119029048326,0.005248051052472096,0.0037885414781288493,0.0074075501021102,0.004320881716767158,0.005338306852661594
2,0.4803938946667842,0.30149603913964873,0.0,0.557161899267562,0.3345695257659134,0.09657836977939957,0.016335897922524996,0.039955877733682726,0.023120088819781247,0.07765643290931089,0.010541612415998897,0.018552475628177818,0.007791727478280747,0.006837264307882866,0.17649438804405687,0.015266549451497346,0.02639387657357823,0.005674443788407637,0.0033831658756851802,0.00764404991744402,0.0009444737237924749,0.020839741535848257,0.004286595693327011,0.015339769365545975,0.05255850690226472,0.045278178658580845,0.06905467757154904,0.35446626343883475,0.015144045755601621
3,0.12325602607444916,0.06410062257093364,0.058168754498120125,0.0,0.00499363478517625,0.019932214412827762,0.00572823085762804,0.009957797396340146,0.01855648977695897,0.1470684213942166,0.009863186687525064,0.0074417648257059385,0.0052221125100547295,0.004126457307717199,0.28403709004961364,0.014313673569413056,0.016529232607809002,0.005785904958804893,0.004530492799146106,0.005189299084266155,0.0011343825862268418,0.00855170255187903,0.002946503913457073,0.007529466986586774,0.03055565630269993,0.02840465142486103,0.06489484827574221,0.007056142559464043,0.013936612522256654
4,0.07285676662731543,0.030608076685711045,0.011697206996531415,0.0029417652225036998,0.0,0.044290447235586006,0.017254059682828563,0.030014227390443966,0.011795170517940469,0.0031189229619820375,0.002805640967395171,0.0024251004910025723,0.001817741548725496,0.0006271430461128034,0.008810865797327745,0.0021080256423143414,0.004626122645491071,0.0007238894697489306,0.0007015244025497673,0.0008255126100989146,0.0005617052536423627,0.0026870044960427284,0.0008359407820362853,0.0031289115508065135,0.0022276765466562333,0.011695409224444082,0.05927007981909697,0.012917454567924726,0.006900906772350689
5,0.012599375840123161,0.05855910588387208,0.045013860919159356,0.028295258697181934,0.19155985656123853,0.0,0.33753494435391507,0.4816970617528973,0.012847467556950808,0.006197161620952602,0.008913818175877084,0.005071581129655316,0.0027356007827645263,0.006119579200513011,0.017220309896731092,0.019659274466599996,0.00954059998945558,0.002470360710825825,0.0001276188011652948,0.002292224994745417,0.0008453354288041539,0.0074312646395871635,0.0021957178992319895,0.004528424025330315,0.002442341112389695,0.008176416249745504,0.007520339704452842,0.03187645665795663,0.00577611529491841
6,0.011225858928077209,0.015757091707159568,0.012482477361091234,0.0027494253699146026,0.09304017982323366,0.2459693231023112,0.0,0.23339370952008737,0.027207367629295372,0.005980018814208121,0.006060553408726378,0.004019331871443703,0.0013749259625421804,0.002137856673294921,0.013510340275966067,0.00307680363250574,0.009840816407618665,0.0009007990510122882,0.0002804558597841427,0.0012286806859479562,0.0009730884536012129,0.003923780778887891,0.002887343826785456,0.00708191959545077,0.0015890775228351935,0.004720707420594727,0.005790354238790344,0.003541295641311668,0.0018405079933292673
7,0.025740441501451595,0.01844571350025015,0.027535150870651334,0.002027168280751754,0.24932464952694447,0.3785362201004393,0.41094081097919116,0.0,0.031849742180400736,0.021583523710427353,0.015728218390804755,0.008769926667466784,0.007188196885281193,0.004978797073832568,0.037733004315758135,0.009224804048835,0.026999683079038238,0.00392281700107403,0.0026988821669304028,0.002055401640124107,0.0019470165607572173,0.01028912967758575,0.005957153495801391,0.01292332683395727,0.005625315621241561,0.008858811933890823,0.011585704828633988,0.0030654217420708336,0.003682604114719763
8,0.0005888185044556922,0.0032281920705655104,0.0106078048963032,0.002668283822574448,0.002913207858230171,0.0021008642435035646,0.0028494596026457423,0.005469464713834748,0.0,0.009507224727615544,0.03884924540645169,0.022651615268655563,0.01360185704238993,0.020009392600455377,0.0040909876320155015,0.007872028222972114,0.0028739183934396034,0.006522202260185191,0.0017738650975004224,0.006037101315215892,0.000676697102637051,0.012897499323978176,0.0012572786061962012,0.00954640972015635,0.006326789909558683,0.022041893525168683,0.017183159744180984,0.006479760878594661,0.006699352954886283
9,0.002367974141085142,0.017503429300875728,0.029765796972493815,0.05068087520653587,0.005430348159924823,0.007248122183099909,0.008102934218293618,0.01368358465856807,0.018391764506377185,0.0,0.017207398217707927,0.3387570744811423,0.010605939493603788,0.010384054158284433,0.05070860770071424,0.07735479396364364,0.023297060902839485,0.009271866022285285,0.001539530860127216,0.010189702918880399,0.0009270648695529369,0.022080920853105142,0.0060928554679310085,0.015848455090284617,0.11214652584918337,0.0704225681919701,0.09618357618726697,0.008398621191673544,0.03950810739289044
